 frequency       AmagdB          Aphdeg         
 1.40771537e+06  3.62513132e+01  1.07139260e+02 
 1.44017690e+06  3.60708659e+01  1.06759180e+02 
 1.47338699e+06  3.58897024e+01  1.06385830e+02 
 1.50736290e+06  3.57078492e+01  1.06019134e+02 
 1.54212228e+06  3.55253322e+01  1.05659013e+02 
 1.57768320e+06  3.53421764e+01  1.05305385e+02 
 1.61406415e+06  3.51584061e+01  1.04958166e+02 
 1.65128404e+06  3.49740449e+01  1.04617269e+02 
 1.68936220e+06  3.47891156e+01  1.04282604e+02 
 1.72831844e+06  3.46036402e+01  1.03954082e+02 
 1.76817299e+06  3.44176400e+01  1.03631611e+02 
 1.80894658e+06  3.42311357e+01  1.03315095e+02 
 1.85066040e+06  3.40441473e+01  1.03004442e+02 
 1.89333613e+06  3.38566939e+01  1.02699553e+02 
 1.93699595e+06  3.36687942e+01  1.02400334e+02 
 1.98166255e+06  3.34804660e+01  1.02106686e+02 
 2.02735916e+06  3.32917267e+01  1.01818510e+02 
 2.07410951e+06  3.31025930e+01  1.01535710e+02 
 2.12193792e+06  3.29130808e+01  1.01258185e+02 
 2.17086923e+06  3.27232057e+01  1.00985837e+02 
 2.22092889e+06  3.25329826e+01  1.00718566e+02 
 2.27214291e+06  3.23424259e+01  1.00456274e+02 
 2.32453791e+06  3.21515493e+01  1.00198862e+02 
 2.37814113e+06  3.19603661e+01  9.99462305e+01 
 2.43298042e+06  3.17688891e+01  9.96982821e+01 
 2.48908429e+06  3.15771306e+01  9.94549187e+01 
 2.54648190e+06  3.13851025e+01  9.92160427e+01 
 2.60520309e+06  3.11928160e+01  9.89815573e+01 
 2.66527837e+06  3.10002821e+01  9.87513661e+01 
 2.72673897e+06  3.08075113e+01  9.85253734e+01 
 2.78961683e+06  3.06145135e+01  9.83034841e+01 
 2.85394464e+06  3.04212986e+01  9.80856041e+01 
 2.91975583e+06  3.02278758e+01  9.78716397e+01 
 2.98708461e+06  3.00342539e+01  9.76614983e+01 
 3.05596598e+06  2.98404415e+01  9.74550879e+01 
 3.12643573e+06  2.96464469e+01  9.72523174e+01 
 3.19853049e+06  2.94522778e+01  9.70530966e+01 
 3.27228774e+06  2.92579419e+01  9.68573363e+01 
 3.34774581e+06  2.90634464e+01  9.66649479e+01 
 3.42494392e+06  2.88687982e+01  9.64758439e+01 
 3.50392221e+06  2.86740040e+01  9.62899377e+01 
 3.58472171e+06  2.84790702e+01  9.61071437e+01 
 3.66738442e+06  2.82840029e+01  9.59273770e+01 
 3.75195331e+06  2.80888080e+01  9.57505537e+01 
 3.83847234e+06  2.78934911e+01  9.55765910e+01 
 3.92698648e+06  2.76980575e+01  9.54054067e+01 
 4.01754173e+06  2.75025126e+01  9.52369198e+01 
 4.11018515e+06  2.73068612e+01  9.50710500e+01 
 4.20496491e+06  2.71111080e+01  9.49077180e+01 
 4.30193027e+06  2.69152577e+01  9.47468453e+01 
 4.40113162e+06  2.67193147e+01  9.45883543e+01 
